Category	BIN	exp	obs	odds	rk	res
AT_GC	300	287.457026008589	277	0.963622298074298	227	5bp
AT_GC	203	318.470843884254	307	0.963981494367432	228	5bp
AT_GC	41	237.546184366542	229	0.964023061918119	229	5bp
AT_GC	520	308.027535242323	297	0.964199514716606	230	5bp
AT_GC	10	274.786153447397	265	0.964386293397165	231	5bp
AT_GC	25	279.930500116745	270	0.964525122797969	232	5bp
AT_GC	126	342.13169211352	330	0.964540870100116	233	5bp
AT_GC	137	271.585589232043	262	0.964705088885061	234	5bp
AT_GC	529	313.047564490059	302	0.964709629643485	235	5bp
AT_GC	491	211.426976708893	204	0.964872142502804	236	5bp
AT_GC	431	246.617072695565	238	0.965058896363587	237	5bp
AT_GC	101	340.86831916176	329	0.965182099671376	238	5bp
AT_GC	619	196.664257480955	190	0.966113529899553	239	5bp
AT_GC	582	260.558356797643	252	0.967153781199618	240	5bp
AT_GC	24	293.641991025128	284	0.967164127339325	241	5bp
AT_GC	87	342.05710177658	331	0.96767469022233	242	5bp
AT_GC	449	266.529926147553	258	0.967996366221064	243	5bp
AT_GC	448	287.152554124807	278	0.968126509782569	244	5bp
AT_GC	31	191.038129692404	185	0.9683930652895	245	5bp
AT_GC	69	342.546227403487	332	0.969212250610881	246	5bp
AT_GC	469	275.239356800856	267	0.970064757828884	247	5bp
AT_GC	234	311.97003893046	303	0.971247114110019	248	5bp
AT_GC	383	338.633255312392	329	0.971552541986742	249	5bp
AT_GC	357	190.353662528524	185	0.971875179823654	250	5bp
AT_GC	600	252.001361659929	245	0.97221696893298	251	5bp
AT_GC	104	323.82062125388	315	0.97276077965719	252	5bp
AT_GC	102	318.536644580055	310	0.973200431644815	253	5bp
AT_GC	346	246.566969577838	240	0.973366385655461	254	5bp
AT_GC	564	287.531277402957	280	0.973807102062143	255	5bp
AT_GC	530	357.26435592242	348	0.974068625182322	256	5bp
AT_GC	348	259.625578286732	253	0.974480256026952	257	5bp
AT_GC	601	289.076149141869	282	0.975521504756186	258	5bp
AT_GC	594	324.941556083175	317	0.97556004784706	259	5bp
AT_GC	494	204.916242107118	200	0.976008528867381	260	5bp
AT_GC	488	218.207264566065	213	0.9761361539616	261	5bp
AT_GC	548	316.502084600462	309	0.97629688723873	262	5bp
AT_GC	444	234.079852310149	229	0.978298635017	263	5bp
AT_GC	555	257.443277330602	252	0.97885640135162	264	5bp
AT_GC	502	271.743380258399	266	0.978864691191604	265	5bp
AT_GC	507	227.78582477578	223	0.97898980421415	266	5bp
AT_GC	566	283.829668717681	278	0.979460678850034	267	5bp
AT_GC	446	213.349175060832	209	0.979614755671816	268	5bp
AT_GC	605	220.124335900235	216	0.981263607754374	269	5bp
AT_GC	625	131.447041812975	129	0.98138381983174	270	5bp
AT_GC	395	325.968802145541	320	0.981689038625003	271	5bp
AT_GC	443	265.780174822087	261	0.982014554602175	272	5bp
AT_GC	208	306.218151653046	301	0.982959365325414	273	5bp
AT_GC	575	285.756435763795	281	0.983354930393496	274	5bp
AT_GC	613	110.843983383174	109	0.983364154490915	275	5bp
AT_GC	338	214.552927815676	211	0.983440320056	276	5bp
AT_GC	396	283.391063528688	279	0.984505285826545	277	5bp
AT_GC	586	331.123176673466	326	0.984527882569458	278	5bp
AT_GC	336	256.782456326226	253	0.985269802383149	279	5bp
AT_GC	427	281.092140097039	277	0.985441997433203	280	5bp
AT_GC	161	345.836189136152	341	0.986015954119111	281	5bp
AT_GC	92	342.679132107153	338	0.986345441934615	282	5bp
AT_GC	541	360.800619858737	356	0.986694535445598	283	5bp
AT_GC	392	326.251963981749	322	0.986967238664694	284	5bp
AT_GC	316	271.460313332335	268	0.987252967883749	285	5bp
AT_GC	187	304.868549136173	301	0.987310763451547	286	5bp
AT_GC	17	304.809080143886	301	0.987503390180869	287	5bp
AT_GC	62	304.669202473024	301	0.987956766081898	288	5bp
AT_GC	440	252.023658677477	249	0.988002480825237	289	5bp
AT_GC	401	302.601850873052	299	0.988097062649616	290	5bp
AT_GC	257	252.926458252325	250	0.988429608066527	291	5bp
AT_GC	194	344.986336223559	341	0.988444944610862	292	5bp
AT_GC	307	242.714767170058	240	0.988814989702888	293	5bp
AT_GC	318	264.910841999332	262	0.989011993705645	294	5bp
AT_GC	562	270.492429695364	268	0.990785584283557	295	5bp
AT_GC	568	265.212735097199	263	0.991656753977565	296	5bp
AT_GC	30	287.28268184512	285	0.99205423093916	297	5bp
AT_GC	217	297.342802779274	295	0.992120869389217	298	5bp
AT_GC	455	299.2131976009	297	0.992603275461625	299	5bp
AT_GC	120	343.527140768019	341	0.99264354844753	300	5bp
AT_GC	386	341.447064270696	339	0.992833254326195	301	5bp
AT_GC	556	273.911184696674	272	0.993022611695138	302	5bp
AT_GC	389	354.33958233469	352	0.993397344097786	303	5bp
AT_GC	421	229.307779912631	228	0.994296835837278	304	5bp
AT_GC	373	243.350380872612	242	0.994450878327086	305	5bp
AT_GC	399	291.397574032527	290	0.995203892698261	306	5bp
AT_GC	390	345.599403247002	344	0.995372089095134	307	5bp
AT_GC	563	275.249349047044	274	0.995461028150042	308	5bp
AT_GC	612	118.428832080622	118	0.996378989194707	309	5bp
AT_GC	515	366.247660766497	365	0.996593395944466	310	5bp
AT_GC	82	357.72200926476	357	0.997981647072139	311	5bp
AT_GC	249	277.369634297827	277	0.998667358455576	312	5bp
AT_GC	177	271.265078321696	271	0.999022807051554	313	5bp
AT_GC	584	290.153674806692	290	0.999470367532673	314	5bp
AT_GC	218	311.994337464118	312	1.00001814948286	315	5bp
AT_GC	415	329.799334192814	330	1.00060844818767	316	5bp
AT_GC	164	348.775080454372	349	1.00064488421975	317	5bp
AT_GC	79	365.703166702431	366	1.00081167822594	318	5bp
AT_GC	176	297.717549998253	298	1.00094871801057	319	5bp
AT_GC	573	260.696580890974	261	1.00116387836	320	5bp
AT_GC	68	345.206161871414	346	1.00229960590588	321	5bp
AT_GC	2	272.349929963882	273	1.0023868926135	322	5bp
AT_GC	138	328.106039879101	329	1.00272460732886	323	5bp
AT_GC	458	258.14274680098	259	1.0033208494511	324	5bp
AT_GC	364	313.827822405032	315	1.00373509775515	325	5bp
AT_GC	302	196.248221550783	197	1.00383075292747	326	5bp
AT_GC	212	311.8028227001	313	1.003839533233	327	5bp
AT_GC	204	284.854513485647	286	1.00402130371865	328	5bp
AT_GC	436	280.758476067059	282	1.00442203544603	329	5bp
AT_GC	331	284.68073333633	286	1.0046341972223	330	5bp
AT_GC	85	346.234606060818	348	1.00509883734404	331	5bp
AT_GC	565	293.499248197772	295	1.00511330714284	332	5bp
AT_GC	439	336.899054850819	339	1.0062361265754	333	5bp
AT_GC	310	253.077904418623	255	1.00759487710234	334	5bp
AT_GC	154	361.041292059541	364	1.00819492951507	335	5bp
AT_GC	418	322.092341370764	325	1.00902740691338	336	5bp
AT_GC	400	271.526674153604	274	1.00910896085663	337	5bp
AT_GC	608	205.116544952823	207	1.00918236531144	338	5bp
AT_GC	361	239.740781390365	242	1.00942358908039	339	5bp
AT_GC	533	305.112173011215	308	1.00946480423998	340	5bp
AT_GC	178	278.144415613818	281	1.01026655300585	341	5bp
AT_GC	511	330.535263120176	334	1.01048220043791	342	5bp
AT_GC	517	338.295997214484	342	1.01094899973992	343	5bp
AT_GC	216	321.166515180569	325	1.01193612857578	344	5bp
AT_GC	363	272.634135933477	276	1.0123457176593	345	5bp
AT_GC	45	308.827575635391	313	1.01351053045061	346	5bp
AT_GC	354	206.086449228596	209	1.01413751744625	347	5bp
AT_GC	411	344.029500201695	349	1.01444788832176	348	5bp
AT_GC	437	329.882323609264	335	1.01551364236417	349	5bp
AT_GC	553	205.715435920553	209	1.01596654166834	350	5bp
AT_GC	53	244.078672475443	248	1.0160658343672	351	5bp
AT_GC	457	296.209765712706	301	1.01617176353308	352	5bp
AT_GC	560	273.426048906579	278	1.01672829312244	353	5bp
AT_GC	365	329.423746166477	335	1.01692729773859	354	5bp
AT_GC	486	189.765880408129	193	1.01704268219827	355	5bp
AT_GC	501	257.607977660637	262	1.0170492481609	356	5bp
AT_GC	109	356.891234214682	363	1.01711660360266	357	5bp
AT_GC	51	197.51932883586	201	1.01762192684966	358	5bp
AT_GC	84	363.279405155755	370	1.01849979588401	359	5bp
AT_GC	191	281.712766291438	287	1.01876817219952	360	5bp
AT_GC	56	274.670847814211	280	1.01940195775488	361	5bp
AT_GC	106	335.427341582496	342	1.0195948797331	362	5bp
AT_GC	376	266.71127388135	272	1.01982940594031	363	5bp
AT_GC	410	338.223311373942	345	1.02003613706734	364	5bp
AT_GC	169	310.630935343879	317	1.02050363930775	365	5bp
AT_GC	114	350.778857796606	358	1.02058602462176	366	5bp
AT_GC	525	234.000669610724	239	1.02136459864663	367	5bp
AT_GC	579	321.102680126321	328	1.02148010683363	368	5bp
AT_GC	304	251.24149995452	257	1.02292017857926	369	5bp
AT_GC	128	305.985763168265	313	1.02292340911259	370	5bp
AT_GC	165	351.847170100188	360	1.02317150908871	371	5bp
AT_GC	8	217.937606871713	223	1.02322863502519	372	5bp
AT_GC	540	352.767027054352	361	1.02333827232776	373	5bp
AT_GC	460	234.976053941338	241	1.02563642531918	374	5bp
AT_GC	105	318.810072470266	327	1.02568904886309	375	5bp
AT_GC	371	240.631360001567	247	1.02646637578074	376	5bp
AT_GC	90	340.781255958309	350	1.02705179313858	377	5bp
AT_GC	182	253.934245884322	261	1.02782513280582	378	5bp
AT_GC	151	345.014994396537	355	1.02894078740238	379	5bp
AT_GC	227	326.367771197268	336	1.02951341907136	380	5bp
AT_GC	240	263.175935229891	271	1.02972940806033	381	5bp
AT_GC	123	361.194036539649	372	1.029917336299	382	5bp
AT_GC	255	242.642161472827	250	1.03032382535051	383	5bp
AT_GC	136	323.06923225459	333	1.03073882237595	384	5bp
AT_GC	570	310.285983862734	320	1.03130665464271	385	5bp
AT_GC	380	336.355733576341	347	1.03164585990696	386	5bp
AT_GC	155	360.541747882377	372	1.03178065282293	387	5bp
AT_GC	63	344.00188536641	355	1.03197108824527	388	5bp
AT_GC	150	330.374797418386	341	1.03216105666849	389	5bp
AT_GC	141	324.504510989637	335	1.03234312206741	390	5bp
AT_GC	23	248.896845203746	257	1.03255627764032	391	5bp
AT_GC	67	347.677278369811	359	1.03256675754964	392	5bp
AT_GC	52	276.853175965653	286	1.03303853749354	393	5bp
AT_GC	225	336.845006499056	348	1.03311610172548	394	5bp
AT_GC	124	324.185591242296	335	1.03335869653017	395	5bp
AT_GC	467	262.045297727366	271	1.0341723448209	396	5bp
AT_GC	416	317.132560747605	328	1.03426781288801	397	5bp
AT_GC	404	273.410383325114	283	1.03507407640581	398	5bp
AT_GC	315	216.223707263383	224	1.03596410789102	399	5bp
AT_GC	34	268.329805772233	278	1.03603846467945	400	5bp
AT_GC	158	346.467403551117	359	1.03617251239346	401	5bp
AT_GC	337	246.018634251303	255	1.03650685150753	402	5bp
AT_GC	159	364.673075676227	378	1.03654485404238	403	5bp
AT_GC	599	248.629167130051	258	1.03768999823358	404	5bp
AT_GC	59	296.793940633215	308	1.03775703554755	405	5bp
AT_GC	121	347.745571183086	361	1.03811530588821	406	5bp
AT_GC	478	250.439170385914	260	1.0381762549339	407	5bp
AT_GC	403	310.969851900905	323	1.03868589840963	408	5bp
AT_GC	228	304.185253810476	316	1.03884062768173	409	5bp
AT_GC	231	305.970112157158	318	1.03931719918011	410	5bp
AT_GC	353	194.312089430841	202	1.03956475683874	411	5bp
AT_GC	209	305.776553075888	318	1.03997509554331	412	5bp
AT_GC	463	297.891007130735	310	1.04064907157117	413	5bp
AT_GC	221	299.609288386824	312	1.04135623324594	414	5bp
AT_GC	387	350.38065577908	365	1.04172417620606	415	5bp
AT_GC	83	383.816234253554	400	1.0421654018307	416	5bp
AT_GC	514	354.052770651894	369	1.04221751836763	417	5bp
AT_GC	535	298.047432170766	311	1.04345807556501	418	5bp
AT_GC	243	341.087999125825	356	1.04371892565084	419	5bp
AT_GC	12	300.828930430103	314	1.04378258949718	420	5bp
AT_GC	512	327.483130458592	342	1.04432860257895	421	5bp
AT_GC	417	329.385312784803	344	1.04436957765857	422	5bp
AT_GC	15	327.415884040986	342	1.04454309234792	423	5bp
AT_GC	626	166.516076451955	174	1.04494415018363	424	5bp
AT_GC	485	252.553799315005	264	1.04532183129314	425	5bp
AT_GC	80	346.251383608693	362	1.04548318688917	426	5bp
AT_GC	44	307.853027528935	322	1.0459536571221	427	5bp
AT_GC	20	298.25151809659	312	1.04609693855425	428	5bp
AT_GC	569	312.528835788302	327	1.04630345284843	429	5bp
AT_GC	344	199.729584722981	209	1.04641483278442	430	5bp
AT_GC	550	260.864927466507	273	1.04651860505491	431	5bp
AT_GC	14	290.388462181137	304	1.0468735490268	432	5bp
AT_GC	65	355.826635816542	373	1.04826329019481	433	5bp
AT_GC	593	326.185255422738	342	1.04848393455665	434	5bp
AT_GC	402	338.496376334158	355	1.04875568785868	435	5bp
AT_GC	334	280.287210562977	294	1.04892406403232	436	5bp
AT_GC	407	340.2450929257	357	1.04924364060692	437	5bp
AT_GC	115	359.989893210989	378	1.05002947896222	438	5bp
AT_GC	88	337.103540037163	354	1.05012246374207	439	5bp
AT_GC	519	328.445878910054	345	1.05040136641349	440	5bp
AT_GC	544	342.636216561665	360	1.05067702303212	441	5bp
AT_GC	545	290.132386737747	305	1.0512442386368	442	5bp
AT_GC	94	346.199268467113	364	1.05141758852266	443	5bp
AT_GC	5	259.642419561276	273	1.05144606363357	444	5bp
AT_GC	420	277.640800311665	292	1.05171862230701	445	5bp
AT_GC	116	356.500342200815	375	1.05189239843356	446	5bp
AT_GC	406	329.84107674424	347	1.05202179008488	447	5bp
AT_GC	413	300.316299846966	316	1.05222393909696	448	5bp
AT_GC	585	373.350210729546	393	1.05263098481197	449	5bp
AT_GC	604	235.561787898374	248	1.05280233357285	450	5bp
AT_GC	253	215.367072085615	227	1.05401442199001	451	5bp
AT_GC	147	363.803857957905	384	1.05551382042912	452	5bp
AT_GC	167	303.086958818883	320	1.05580260281414	453	5bp
AT_GC	367	319.146174037954	338	1.05907583263023	454	5bp
AT_GC	549	294.435965076533	312	1.05965315724559	455	5bp
AT_GC	398	300.872273256087	319	1.06025057260256	456	5bp
AT_GC	596	313.963367049003	333	1.06063329339956	457	5bp
AT_GC	606	197.707750540452	210	1.06217383701927	458	5bp
AT_GC	220	318.190102862057	338	1.06225805567099	459	5bp
AT_GC	522	216.362735193372	230	1.0630296376797	460	5bp
AT_GC	327	285.931945207737	304	1.06319005307062	461	5bp
AT_GC	409	320.729121389102	341	1.06320248851462	462	5bp
AT_GC	81	359.877113207373	383	1.06425217371159	463	5bp
AT_GC	589	302.548655641997	322	1.06429162382734	464	5bp
AT_GC	592	329.648117524024	351	1.06477174095927	465	5bp
AT_GC	235	263.626681920477	281	1.06590121285509	466	5bp
AT_GC	226	306.472015212494	327	1.06698159625854	467	5bp
AT_GC	170	332.697168248972	355	1.0670364339691	468	5bp
AT_GC	543	327.922851877258	350	1.06732421359584	469	5bp
AT_GC	343	248.234204983228	265	1.06754022886534	470	5bp
AT_GC	49	282.704818327854	302	1.06825204390315	471	5bp
AT_GC	247	293.279403414093	314	1.07065138685055	472	5bp
AT_GC	97	343.693208836685	368	1.07072234928815	473	5bp
AT_GC	254	228.800306260224	245	1.07080276248123	474	5bp
AT_GC	93	367.841368326965	394	1.07111389290446	475	5bp
AT_GC	523	167.095904591696	179	1.07124109616805	476	5bp
AT_GC	199	271.601702604561	291	1.07142185490524	477	5bp
AT_GC	323	232.395271819547	249	1.07145037009766	478	5bp
AT_GC	595	316.268634333506	339	1.07187360110622	479	5bp
AT_GC	66	382.154082321191	410	1.07286568158496	480	5bp
AT_GC	70	348.532151335583	374	1.07307173403321	481	5bp
AT_GC	532	349.206184169161	375	1.07386414387881	482	5bp
AT_GC	180	254.216195815367	273	1.07388909319639	483	5bp
AT_GC	503	233.67725761209	251	1.07413105821648	484	5bp
AT_GC	516	349.74344702976	376	1.07507375246978	485	5bp
AT_GC	510	348.7787232546	375	1.07518026472692	486	5bp
AT_GC	157	333.853852740954	359	1.07532082392519	487	5bp
AT_GC	135	344.774939463001	371	1.07606428871497	488	5bp
AT_GC	468	277.7600578819	299	1.07646866968587	489	5bp
AT_GC	162	344.330342337395	371	1.07745369601054	490	5bp
AT_GC	173	348.801412807507	376	1.07797728505046	491	5bp
AT_GC	394	319.232726065273	345	1.0807162669452	492	5bp
AT_GC	230	302.735866107901	328	1.08345272800645	493	5bp
AT_GC	117	334.922405180672	363	1.08383313383941	494	5bp
AT_GC	484	217.512933701383	236	1.08499295183981	495	5bp
AT_GC	546	314.232777322408	341	1.08518278362199	496	5bp
AT_GC	542	319.651046820523	347	1.08555877871044	497	5bp
AT_GC	86	332.46746343857	361	1.08582053794477	498	5bp
AT_GC	260	36.8242368597558	40	1.08624111213327	499	5bp
AT_GC	591	335.079250523762	364	1.08631017716266	500	5bp
AT_GC	524	209.867865810609	228	1.08639785857332	501	5bp
AT_GC	77	346.978657683124	377	1.08652215821381	502	5bp
AT_GC	21	313.552782936787	341	1.08753619344768	503	5bp
AT_GC	36	296.958793595095	323	1.08769299635697	504	5bp
AT_GC	55	221.45350435582	241	1.08826455784043	505	5bp
AT_GC	207	337.133348084703	367	1.08859002553433	506	5bp
AT_GC	472	201.119146967331	219	1.08890676647298	507	5bp
AT_GC	72	351.601848123044	383	1.08930030386521	508	5bp
AT_GC	378	300.743808598821	328	1.09062926857303	509	5bp
AT_GC	244	319.785619387554	349	1.09135614249445	510	5bp
AT_GC	181	233.512165770993	255	1.09202019157357	511	5bp
AT_GC	153	372.887282305973	408	1.09416442812661	512	5bp
AT_GC	148	350.890374892019	384	1.09435888664136	513	5bp
AT_GC	539	318.885876122999	349	1.09443542700331	514	5bp
AT_GC	35	240.977562972565	264	1.09553767887534	515	5bp
AT_GC	419	304.810346120878	334	1.095763330381	516	5bp
AT_GC	412	360.970771430662	396	1.09704173119199	517	5bp
AT_GC	452	332.46112936823	365	1.09787270678411	518	5bp
AT_GC	547	319.551521506346	351	1.09841442264273	519	5bp
AT_GC	125	279.091910103753	307	1.09999605465408	520	5bp
AT_GC	99	349.897751451354	385	1.10032144648842	521	5bp
AT_GC	359	260.603659103625	287	1.10128921822191	522	5bp
AT_GC	598	307.771226459707	339	1.10146748901617	523	5bp
AT_GC	206	363.096778026516	401	1.10438875877526	524	5bp
AT_GC	57	187.293835362668	207	1.1052152335883	525	5bp
AT_GC	630	37.9576351891832	42	1.10649675067136	526	5bp
AT_GC	172	328.885935852349	364	1.10676669422379	527	5bp
AT_GC	46	329.676171498161	365	1.10714704778728	528	5bp
AT_GC	531	351.304329678696	389	1.10730203739812	529	5bp
AT_GC	166	293.14087364197	325	1.10868196564407	530	5bp
AT_GC	168	322.133641663336	358	1.11133999588329	531	5bp
AT_GC	242	341.9018973803	380	1.111429924524	532	5bp
AT_GC	241	334.305850855851	372	1.11275348321799	533	5bp
AT_GC	78	351.9523771847	392	1.113787050213	534	5bp
AT_GC	405	307.942003805348	343	1.1138461001144	535	5bp
AT_GC	222	313.307292943197	349	1.11392236267949	536	5bp
AT_GC	432	273.688274341312	305	1.11440652959666	537	5bp
AT_GC	609	197.344586818886	220	1.11480129020162	538	5bp
AT_GC	551	279.825658251422	312	1.11497995555386	539	5bp
AT_GC	330	206.19590756294	230	1.11544405860623	540	5bp
AT_GC	372	333.330410105704	372	1.11600978705193	541	5bp
AT_GC	100	343.159017056853	383	1.11610064419944	542	5bp
AT_GC	620	195.300050348907	218	1.11623115104445	543	5bp
AT_GC	156	348.293052619155	389	1.11687556520215	544	5bp
AT_GC	496	289.416745450649	324	1.11949292877128	545	5bp
AT_GC	456	306.548545836084	344	1.12217136460971	546	5bp
AT_GC	73	361.658017209315	406	1.12260749293723	547	5bp
AT_GC	537	337.596422907044	379	1.12264222688271	548	5bp
AT_GC	152	318.850117427628	359	1.12592086493895	549	5bp
AT_GC	211	315.61909131073	356	1.12794190782811	550	5bp
AT_GC	74	365.910085201672	413	1.12869258515347	551	5bp
AT_GC	536	328.396603728752	371	1.1297315373774	552	5bp
AT_GC	112	358.271335624511	405	1.13042814126906	553	5bp
AT_GC	237	218.056877427093	247	1.13273198678443	554	5bp
AT_GC	509	293.076960553255	332	1.13280825409567	555	5bp
AT_GC	245	284.791374607774	323	1.13416356251958	556	5bp
AT_GC	597	290.827122889303	330	1.13469471733421	557	5bp
AT_GC	210	333.312478983463	379	1.13707113863806	558	5bp
AT_GC	118	345.398351503938	393	1.13781666382829	559	5bp
AT_GC	201	333.804314900805	380	1.13839151573856	560	5bp
AT_GC	76	376.540505336132	429	1.13931965863019	561	5bp
AT_GC	219	275.27911316123	314	1.14066046055623	562	5bp
AT_GC	513	338.602304526817	387	1.1429337450636	563	5bp
AT_GC	71	352.34474230261	403	1.14376618015172	564	5bp
AT_GC	205	357.319906616854	409	1.14463256153977	565	5bp
AT_GC	607	198.2937284215	227	1.14476641196377	566	5bp
AT_GC	229	287.257752238332	330	1.14879406187864	567	5bp
AT_GC	379	331.979005809759	383	1.15368741184639	568	5bp
AT_GC	538	342.829780510615	396	1.1550921842618	569	5bp
AT_GC	214	338.453369387282	391	1.15525515585159	570	5bp
AT_GC	615	196.196648055518	227	1.15700243734932	571	5bp
AT_GC	322	273.820702399762	317	1.15769186632645	572	5bp
AT_GC	534	334.715005179547	388	1.15919511822265	573	5bp
AT_GC	122	356.126154523173	414	1.16250939376895	574	5bp
AT_GC	113	370.63542499493	432	1.16556586571807	575	5bp
AT_GC	39	171.075667643686	201	1.17491869398189	576	5bp
AT_GC	75	369.206129125484	435	1.17820362579126	577	5bp
AT_GC	616	240.775223954811	284	1.1795233551659	578	5bp
AT_GC	603	243.20053779358	288	1.18420790765045	579	5bp
AT_GC	223	335.089190429832	397	1.1847591964717	580	5bp
AT_GC	224	356.170526455457	422	1.18482571873553	581	5bp
AT_GC	119	346.634420379888	415	1.19722674841462	582	5bp
AT_GC	149	359.22659609295	432	1.20258356340693	583	5bp
AT_GC	127	336.648946816651	405	1.20303361656015	584	5bp
AT_GC	239	217.276095361116	262	1.20583904807638	585	5bp
AT_GC	258	111.071159868803	135	1.21543702397149	586	5bp
AT_GC	504	200.534271235633	244	1.21674962836299	587	5bp
AT_GC	624	150.517870931505	185	1.2290899336743	588	5bp
AT_GC	171	322.913239672075	399	1.23562601646558	589	5bp
AT_GC	262	151.53289790831	189	1.24725391389506	590	5bp
AT_GC	111	375.270275172381	473	1.26042490251253	591	5bp
AT_GC	299	223.161608925733	284	1.27262032823268	592	5bp
AT_GC	238	104.75369755848	157	1.49875377823635	593	5bp
AT_GC	259	26.2944045979258	44	1.67335981448581	594	5bp
AT_GC	261	6.84602545488077	12	1.75284186117724	595	5bp
AT_GC	263	50.3534600226121	91	1.80722436867566	596	5bp
AT_GC	295	6.400958146391	14	2.18717255757929	597	5bp
AT_GC	264	9.62838272215227	22	2.28491124988042	598	5bp
AT_GC	297	0.252257980939784	1	3.96419568679061	599	5bp
AT_TA	613	28.2561091423649	7	0.247734037433511	1	5bp
AT_TA	486	46.6085579495958	27	0.579292756261603	2	5bp
AT_TA	303	45.0561131057636	27	0.599252757037005	3	5bp
AT_TA	338	51.3599977338605	31	0.603582581148799	4	5bp
AT_TA	313	47.7400866336224	29	0.607455956721618	5	5bp
AT_TA	581	66.2083040940967	41	0.619257668067285	6	5bp
AT_TA	325	62.5098486259232	39	0.62390168681078	7	5bp
AT_TA	336	62.4644476567247	39	0.624355156621663	8	5bp
AT_TA	308	57.9043679390266	37	0.638984610607633	9	5bp
AT_TA	459	56.0125302771495	36	0.642713332568129	10	5bp
AT_TA	610	42.9683514640233	28	0.651642407632137	11	5bp
AT_TA	505	48.3129582507698	32	0.662348180666212	12	5bp
AT_TA	119	82.6868465032637	56	0.677254029729984	13	5bp
AT_TA	197	74.8828638971533	51	0.681063695294095	14	5bp
AT_TA	357	45.5085067267066	31	0.681191325089287	15	5bp
AT_TA	348	62.9469107350339	43	0.683115334777943	16	5bp
AT_TA	375	64.1548279128911	44	0.685840823386555	17	5bp
AT_TA	374	66.9817989854988	46	0.686753725589824	18	5bp
AT_TA	342	49.4736286937001	34	0.687234813732787	19	5bp
AT_TA	487	45.1022650255516	31	0.687326899933688	20	5bp
AT_TA	4	50.5994121255228	35	0.691707641052724	21	5bp
AT_TA	8	53.0720490797619	37	0.697165469235845	22	5bp
AT_TA	347	50.1972553071119	35	0.6972492775923	23	5bp
AT_TA	579	78.1885531168967	55	0.703427775646029	24	5bp
AT_TA	36	70.9758459278325	50	0.704465009840665	25	5bp
AT_TA	349	66.177637939054	47	0.710209694145996	26	5bp
AT_TA	28	61.1702271122963	44	0.719304179126632	27	5bp
AT_TA	365	79.1631539606914	57	0.720031948554039	28	5bp
AT_TA	446	52.38832671592	38	0.725352428338819	29	5bp
AT_TA	433	61.9958874631835	45	0.725854598447735	30	5bp
AT_TA	340	67.1046805339524	49	0.730202418223388	31	5bp
AT_TA	622	40.8863985629235	30	0.733740340417377	32	5bp
AT_TA	447	62.5765756884951	46	0.735099348180812	33	5bp
AT_TA	471	65.0737930671137	48	0.737624130047181	34	5bp
AT_TA	23	59.6231742446889	44	0.737968089713362	35	5bp
AT_TA	351	54.1372551411948	40	0.738862727629548	36	5bp
AT_TA	360	60.8518731335608	45	0.739500654338638	37	5bp
AT_TA	323	56.5318037848849	42	0.742944629182869	38	5bp
AT_TA	398	72.3050852032863	54	0.746835438312237	39	5bp
AT_TA	409	76.1901194062792	57	0.748128503330609	40	5bp
AT_TA	329	49.3973247783512	37	0.74902841734894	41	5bp
AT_TA	614	53.3296503165558	40	0.750051796000288	42	5bp
AT_TA	31	46.623094707421	35	0.750700918067308	43	5bp
AT_TA	33	53.1018236521306	40	0.753269798454372	44	5bp
AT_TA	250	59.6263828380755	45	0.754699477950965	45	5bp
AT_TA	442	71.4667033004529	54	0.755596627606828	46	5bp
AT_TA	451	74.0694488119824	56	0.756047208372647	47	5bp
AT_TA	53	58.0793286459724	44	0.757584514590481	48	5bp
AT_TA	359	63.1291080230286	48	0.760346558080471	49	5bp
AT_TA	612	30.2345352794652	23	0.760719481460699	50	5bp
AT_TA	335	57.7054864444002	44	0.76249248920888	51	5bp
AT_TA	558	66.8426962479302	51	0.762985380045605	52	5bp
AT_TA	621	47.0435541240269	36	0.765248303839643	53	5bp
AT_TA	35	57.3760044555645	44	0.766871106092378	54	5bp
AT_TA	356	46.943092333783	36	0.766885993449824	55	5bp
AT_TA	212	75.6294731918799	58	0.766896787087859	56	5bp
AT_TA	473	59.890918777444	46	0.768063020888643	57	5bp
AT_TA	399	68.9675453566576	53	0.768477400869013	58	5bp
AT_TA	470	70.2313784724873	54	0.76888708686181	59	5bp
AT_TA	234	75.3350288944239	58	0.769894176071565	60	5bp
AT_TA	628	44.0848040289482	34	0.77124081072639	61	5bp
AT_TA	441	67.4189103751022	52	0.771296950821139	62	5bp
AT_TA	42	54.2132026955481	42	0.774719033587901	63	5bp
AT_TA	437	78.736395349165	61	0.774737016210724	64	5bp
AT_TA	428	65.6433275448601	51	0.776925879711796	65	5bp
AT_TA	341	55.261154786656	43	0.778123442515959	66	5bp
AT_TA	611	46.183474309832	36	0.779499605388846	67	5bp
AT_TA	481	69.2272693381619	54	0.780039434116929	68	5bp
AT_TA	572	70.3681658910491	55	0.781603432511747	69	5bp
AT_TA	369	66.4771984650587	52	0.782223096048969	70	5bp
AT_TA	134	75.300970950553	59	0.783522433445684	71	5bp
AT_TA	43	61.2323422193576	48	0.78389945999527	72	5bp
AT_TA	25	66.3148322069815	52	0.784138303143071	73	5bp
AT_TA	305	62.2302877316026	49	0.787397934127117	74	5bp
AT_TA	472	49.5144944204187	39	0.787648151445474	75	5bp
